Text,Difficulty,num_chars,num_words,avg_word_length,num_stopwords,ratio_num_words_over_stopwords,PRON,VERB,DET,NOUN,ADP,NUM,CCONJ,PUNCT,num_words_before_first_verb,AUX,ADJ,LOC,SCONJ,PROPN,ORG,ADV,MISC,PER,X,SYM,PART,INTJ,SPACE
Peut-être que je devrais avancer un peu mon réveil pour éviter ça.,A1,66,12,4.583333333333333,5.0,2.4,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Peux-tu me donner l'heure du déjeuner, la date et l'adresse de ton appartement ?",A1,80,14,4.785714285714286,6.0,2.3333333333333335,2.0,2.0,4.0,3.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre est un jeune garçon de 14 ans,A1,36,8,3.625,3.0,2.6666666666666665,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pile au moment où on a le plus besoin de réconfort !,A2,52,12,3.4166666666666665,4.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Platon cherche ainsi à montrer, dans ce dialogue, l’illusion dans laquelle se trouvent les hommes comme Calliclès, qui croient qu’être libre consiste à faire ce que l’on veut, c’est-à-dire à réaliser tous ses désirs.",C2,216,34,5.382352941176471,12.0,2.8333333333333335,7.0,7.0,3.0,6.0,6.0,1.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Platon, dans le Gorgias, pose la question suivante : est-ce la vie de l’homme aux désirs insatiables ou celle guidée par la raison qui est la meilleure ?",C2,153,28,4.5,12.0,2.3333333333333335,3.0,2.0,5.0,7.0,4.0,1.0,1.0,4.0,7.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Potirons, chataîgnes, courges, pommes.. mais aussi des épices délicieuses comme la cannelle, la noix et le gingembre.",A1,117,17,5.9411764705882355,6.0,2.8333333333333335,0.0,0.0,4.0,7.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour aller au travail, Marc porte une veste, un pantalon, une chemise et une belle cravate rouge",B1,96,17,4.705882352941177,6.0,2.8333333333333335,0.0,2.0,5.0,6.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Pour aller dans ma chambre, je dois monter un escalier",A2,54,10,4.5,4.0,2.5,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour célébrer cet évènement exceptionnel, tous se réunissent et se retrouvent autours d’un copieux repas contenant de l’agneau (symbole de l’innoncence Du Christ)",B1,162,23,6.086956521739131,5.0,4.6,2.0,5.0,3.0,5.0,3.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Pour conclure, le travail ne peut guère être uniquement considéré comme une simple contrainte même si il est imposé à l’Homme par d’autres individus.",C2,149,24,5.25,8.0,3.0,1.0,4.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour confirmer votre inscription, nous vous demandons de bien vouloir compléter le formulaire en ligne à cette adresse avant le 15 avril prochain.",B1,146,23,5.391304347826087,8.0,2.875,2.0,4.0,4.0,5.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour Descartes, cette liberté d’indifférence, bien que considérée comme « le plus bas degré de la liberté », témoigne en même temps d’un pur libre arbitre qui apparente l’homme à Dieu (Méditation quatrième).",C2,207,33,5.303030303030303,8.0,4.125,1.0,6.0,4.0,8.0,5.0,0.0,0.0,8.0,11.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
"Pour être certain que le Père Noël ne les oubliera pas, certains lui écrivent une lettre",B2,88,16,4.5625,6.0,2.6666666666666665,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour gagner du temps, achetez votre billet de train sur notre site internet.",A1,76,13,4.923076923076923,5.0,2.6,0.0,2.0,3.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour Halloween, on se déguise de manière effrayante : costume de fantôme, de sorcière, de monstre, de vampire… L’intérieur des maisons et les vitrines des magasins sont décorés avec des citrouilles, des personnages et des objets effrayants tels le cercueil, le chapeau de sorcière, la chauve souris, l’araignée, la toile d’araignée, le chat noir, etc",B2,350,55,5.381818181818182,23.0,2.391304347826087,2.0,4.0,9.0,20.0,11.0,2.0,2.0,12.0,6.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour le menu, le plateau de fruits de mer, la dinde et la bûche seront bien évidemment sur presque toutes les tables",B2,116,22,4.318181818181818,10.0,2.2,0.0,1.0,5.0,5.0,4.0,0.0,1.0,2.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour Marx, le travail n’est donc qu’une contrainte car c’est l’unique moyen de survie qui est imposé à certains Hommes par la société.",C2,134,23,4.869565217391305,7.0,3.2857142857142856,1.0,3.0,4.0,6.0,4.0,0.0,1.0,2.0,13.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Pour moi, les médecins et les infirmières sont des héros sans costume",A2,69,12,4.833333333333333,5.0,2.4,1.0,0.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour réparer cette erreur, Prométhée offre la technique aux Hommes, ainsi que le feu.",C2,85,14,5.142857142857143,4.0,3.5,0.0,2.0,3.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Pour se déplacer, il y a des bus, des vélos et un métro",A1,55,13,3.3076923076923075,7.0,1.8571428571428572,3.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour se détendre, Théo prend souvent un bain le soir avant de jouer encore un peu et d’aller dormir",A2,99,19,4.2631578947368425,6.0,3.1666666666666665,1.0,5.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Pour se rendre au collège, Pierre prend le métro à la station Ecole Militaire et sort au collège Claude Debussy",A1,111,20,4.6,7.0,2.857142857142857,1.0,2.0,4.0,5.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"Pour visiter les tours de la cathédrale, il faut patienter quarante bonnes minutes le matin et près de deux heures et demie à la mi-journée.",C2,140,25,4.64,10.0,2.5,1.0,3.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pourquoi laisser à la portée de celui ou relie a qui lion a juré fidélité les preuves du mensonge alors qu'if est si facile de les faire disparaître? ,C1,150,28,4.357142857142857,10.0,2.8,3.0,4.0,3.0,6.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pourrais-tu m'accompagner ?,A1,27,3,8.333333333333334,0.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pourtant, évoquer cette histoire reste très douloureux pour moi.",B2,64,9,6.222222222222222,1.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pourtant, quand on était petits, il détestait aller chez le dentiste",A2,68,11,5.2727272727272725,4.0,2.75,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Préfères-tu aller au théâtre? ,A2,30,4,6.5,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Premièrement, la source de l’illusion humaine du libre arbitre est l’ignorance des causes qui nous poussent à agir.",C2,115,18,5.444444444444445,8.0,2.25,2.0,3.0,2.0,5.0,3.0,1.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prends ton maillot de bain.,A1,27,5,4.6,2.0,2.5,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Puis ce sera l’heure de s’endormir, on se dira « Joyeux Noël », et les enfants rêverons de rennes et d’un vieux monsieur au manteau rouge, à la barbe blanche et au sourire bienveillant",B2,184,34,4.4411764705882355,14.0,2.4285714285714284,4.0,4.0,5.0,7.0,3.0,0.0,4.0,4.0,4.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Puis, je donne à manger aux lapins.",A2,35,7,4.142857142857143,3.0,2.3333333333333335,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Puis, je voulais devenir docteur pour soigner les malades",A2,57,9,5.444444444444445,3.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Puis, plus grand, je découvrais les métiers de policier et d'avocat dans un film",A2,80,14,4.785714285714286,6.0,2.3333333333333335,1.0,1.0,2.0,3.0,3.0,0.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Puis, viennent la bouche et le menton",B1,37,7,4.428571428571429,3.0,2.3333333333333335,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qu'est-ce que tu fais pour les vacances cette année ?,A1,53,10,4.4,4.0,2.5,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qu'est-ce que tu vas faire l'année prochaine ?,A1,46,8,4.875,2.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand bien même un consommateur modèle limiterait ses achats à des produits fabriqués dans l’Hexagone par des entreprises françaises, il serait vite rattrapé par la dure réalité",B2,177,27,5.592592592592593,12.0,2.25,1.0,3.0,5.0,6.0,4.0,1.0,0.0,1.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand il doit rencontrer un client important, Marc n’hésite pas à s’habiller sobrement",B1,86,13,5.6923076923076925,4.0,3.25,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"Quand il y a des nuages avec de la neige qui tombe, c’est qu’il va neiger et qu’il peut y avoir du brouillard, des risques de congélation, de la glace et que la température sera très basse",B1,188,37,4.108108108108108,18.0,2.0555555555555554,6.0,6.0,6.0,7.0,4.0,0.0,2.0,3.0,4.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand il y a un grand soleil sur la carte, il fera chaud sur la région",B1,70,16,3.4375,8.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand je faisais mes valises, je prenais toujours mon maillot de bain rouge, mon sac de plage, mes lunettes de soleil et mon journal intime.",A2,140,25,4.64,11.0,2.272727272727273,2.0,2.0,5.0,8.0,3.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand la météo indique un soleil avec des nuages, il y aura peu de soleil et il y aura souvent du vent",B1,102,22,3.6818181818181817,13.0,1.6923076923076923,4.0,3.0,4.0,5.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand les clients viennent, on a l'impression qu'ils viennent dans un endroit féerique.",A2,87,13,5.769230769230769,4.0,3.25,3.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quant aux entreprises étrangères, elles ont fait de même … en France",B2,68,12,4.75,5.0,2.4,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quatorze établissements pilotes ont d'abord participé à l'expérience.,B1,69,8,7.75,2.0,4.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Que je sache, on n'a annoncé ni comètes ni éclipses et nos fautes ne sont pas si grandes que Dieu doive s'occuper de nous.",C2,122,24,4.125,9.0,2.6666666666666665,4.0,2.0,1.0,3.0,1.0,0.0,3.0,2.0,8.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quel droit avez-vous, vous tous, d'encombrer uns vie, de me voler mon temps, de sonder mon âme, de sucer mes pensées, de m'avoir pour compagnon, pour confident, pour bureau d'information ?",C2,188,31,5.096774193548387,12.0,2.5833333333333335,4.0,5.0,4.0,6.0,9.0,0.0,0.0,9.0,10.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael est très accueillant et il prépare des pâtes délicieuse.,A1,63,10,5.4,4.0,2.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"S'ils ont des motifs de croire qu'un enlèvement d'enfant ou autre acte criminel est sur le point d'être commis, les agents des doueanes ont des pouvoirs similaires à ceux des policiers.",C1,185,31,5.0,13.0,2.3846153846153846,2.0,2.0,5.0,9.0,7.0,0.0,1.0,2.0,7.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"s'ils ont la garde légale de leur progéniture, ils doivents absolument montrer les papiers légaux de garde.",C1,107,17,5.352941176470588,7.0,2.4285714285714284,2.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"S’il y a des nuages avec de la pluie sur la carte, c’est qu’il va pleuvoir et qu’il y a des risques de tempête ou de grêle",B1,122,27,3.5555555555555554,13.0,2.076923076923077,5.0,4.0,4.0,5.0,5.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"S’obstiner à acheter 100 pour cent français reviendrait à vivre sans réfrigérateur, sans lave linge, sans smartphone, sans ordinateur… Autrement dit, les plus patriotes et les plus écolos devront soit mettre de l’eau dans leur vin soit revenir à un mode de vie d’un autre âge",B2,275,46,5.0,14.0,3.2857142857142856,1.0,10.0,5.0,10.0,11.0,2.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sa femme Maryse est institutrice,A2,32,5,5.6,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sa secrétaire Lili porte des lunettes,B1,37,6,5.333333333333333,1.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sa vitesse est limitée à 25 km/h et son utilisation est interdite sur les trottoirs,B2,83,15,4.6,7.0,2.142857142857143,0.0,2.0,3.0,5.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salue tes parents de ma part.,A1,29,6,4.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sébastien Granet et Hélène Lavoie, la cheffe, nous ont accueillis malgré un autobus de visiteurs qui ripaillaient.",C2,114,17,5.764705882352941,7.0,2.4285714285714284,2.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,12.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Selon l'une des nombreuses données statistiques auxquelles nous avons accès aujourd'hui, nombre d'entre nous fouillent dans le portable de leur partenaire pour y dénicher des preuves d'infidélité.",C1,196,27,6.296296296296297,11.0,2.4545454545454546,5.0,2.0,4.0,7.0,8.0,0.0,0.0,2.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Selon les familles, la soirée peut être animée par des lectures de contes horrifiques ou de poème évoquant Halloween",B2,116,19,5.157894736842105,7.0,2.7142857142857144,0.0,3.0,3.0,5.0,4.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Selon ses fondateurs et organisateurs Lionel Chouchan et André Halimi, son but est avant tout de ""montrer au public français, sans ostracisme, sans barrières et sans parti-pris, des films que seuls quelques privilégiés - émerveillés ou étonnés - ont découverts à New York ou à Los Angeles "".
",A2,292,48,5.083333333333333,15.0,3.2,0.0,3.0,5.0,12.0,8.0,0.0,5.0,8.0,19.0,2.0,3.0,2.0,1.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
Ses amis trouvent qu’il est très élégant avec son bracelet-montre doré et ses chaussures noires,B1,95,15,5.4,5.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ses amis trouvent qu’il est très élégant avec son bracelet-montre doré et ses chaussures noires.,B1,96,15,5.466666666666667,5.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seul l’avenir nous le dira,B2,26,5,4.4,2.0,2.5,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Si bien qu’il est tout-à fait envisageable de soupçonner Lafcadio de prendre pour une absence de motifs ce qui ne serait au fond qu’une ignorance profonde des motifs de son acte.,C2,178,31,4.774193548387097,14.0,2.2142857142857144,4.0,2.0,4.0,6.0,6.0,0.0,0.0,1.0,10.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Si de la pluie tombe alors qu’il y a du soleil, vous pourrez sans doute observer un arc-en-ciel",B1,95,18,4.333333333333333,6.0,3.0,3.0,3.0,3.0,5.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Si elle me parle, c'est qu'elle a des choses à dire, il faut que je l'écoute.",C1,77,16,3.875,7.0,2.2857142857142856,6.0,5.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Si j'ai le temps, je te promets que je viendrai avec toi au théâtre.",B1,68,14,3.9285714285714284,8.0,1.75,4.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Si j'étais bon en biologie, je ferais des études de médecine. Mais ce n'est pas le cas !",B1,88,18,3.9444444444444446,7.0,2.5714285714285716,3.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Si l'agent doute de la sécurité de l'enfant, il peut également poser des questions additionnelles, explique Nicole Barsalou, porte-parole de l'Agence.",C1,150,21,6.190476190476191,6.0,3.5,1.0,3.0,5.0,6.0,3.0,0.0,0.0,4.0,13.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Si la notion de patriotisme peut sembler marquée à droite, les chantres du patriotisme économique et leurs discours plus culpabilisants qu’encourageants sont de tous bords politiques : de l’extrême droite à l’extrême gauche sans oublier les écologistes",B2,252,37,5.837837837837838,11.0,3.3636363636363638,0.0,4.0,6.0,14.0,6.0,1.0,1.0,2.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Si nous devons payer soixante-deux euros et quatre-vingt-cinq centimes chez le boucher par exemple, il est content",A2,114,17,5.764705882352941,6.0,2.8333333333333335,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Si t'as trouvé le vidéo le fun, pense à aimer notre chaine YouTube et notre page Facebook ! ",C1,92,18,4.111111111111111,6.0,3.0,1.0,3.0,4.0,5.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Si vous voulez me dire quelque chose, arrêtez ce galimatias, lança-t-il.",C2,72,11,5.636363636363637,3.0,3.6666666666666665,3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Si, dans quelque moment de faiblesse, de détente, de besoin, je lâche de la vapeur-un peu de colère brûlante dont la chaleur tombe avec les mots - rêve passionné, enveloppé des langes de limage - eh ! bien prenez ou laissez.., mais ne m'embêtez pas !",C2,250,46,4.456521739130435,17.0,2.7058823529411766,3.0,4.0,5.0,12.0,9.0,0.0,2.0,11.0,16.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Socrate incarne, en effet, le sage qui sait distinguer entre les désirs à poursuivre ou à ne pas poursuivre, qui sait se gouverner lui-même et qui est en mesure d’accéder à une véritable autonomie de la volonté.",C2,211,37,4.72972972972973,19.0,1.9473684210526316,5.0,7.0,4.0,8.0,7.0,0.0,2.0,4.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Son acte serait donc déterminé par une extériorité.,C2,51,8,5.5,3.0,2.6666666666666665,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Son appartement est loin de l’Université.,A1,41,6,6.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Son architecture moderne s'associe très bien avec la mer toute proche et l'ancien Fort Saint-Jean,B1,97,15,5.533333333333333,3.0,5.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Son succès a généré beaucoup de réactions négatives,B2,51,8,5.5,1.0,8.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Souvent, le soir, il pratique une activité musicale : le piano",A2,62,11,4.7272727272727275,4.0,2.75,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Souvent, nous achetons aussi seize tomates, vingt-cinq bananes, environ dix-huit abricots et douze œufs",A2,103,14,6.428571428571429,2.0,7.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soyez les bienvenus sur le site Internet des Bateaux de Paris.,A2,62,11,4.7272727272727275,5.0,2.2,0.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
